Order	Species	Scale	Deme	Nuc_Div	U_Haps	N_pairs	N_seqs	Medn_dt	N_dates	Mdn_dst	ag_post	ag_pre	built	tmax	tmin	vpdmax	precip	icide	Lon	Lat
Ephemeroptera	Leucrocuta aphrodite	1	4	0	0.5	1	2	2010	1	0	0.096681309870253	0.17592833532887	0.021197364651962	20.0675001144409	6.99416661262512	13.3891665935516	1490.31750488281	0.159979714869586	-83.9346	35.6059
Ephemeroptera	Leucrocuta aphrodite	1	5	0	0.5	1	2	2010	1	0	0.096681309870253	0.17592833532887	0.034354423131978	19.8138891855876	6.59499994913737	12.9630556106567	1466.10668945312	0.159979714869586	-83.698	35.6528
Ephemeroptera	Penelomax septentrionalis	1	1	0.002032520325203	0.5	6	4	2010	2	0	0.245353811707682	0.410004307883984	0.050143266475645	17.1895837783813	6.03166675567627	11.1737499237061	1189.31500244141	0.457885081953694	-75.7839	39.8589
Ephemeroptera	Penelomax septentrionalis	1	2	0.008943754492948	0.5	15	6	2010	1	0.043056585122079	0.087179522745765	0.102650899745974	0.129550014330754	14.3858337402344	2.55416655540466	9.1225004196167	1230.05004882812	0.205676296837958	-79.32583333	39.419
Ephemeroptera	Penelomax septentrionalis	1	3	0	0.5	1	2	2010	1	0	0.314134659301822	0.411932590502727	0.116585505585792	18.1933336257935	6.14750003814697	13.6020832061768	1053.41998291016	0.193032305203794	-77.397	39.594
Ephemeroptera	Penelomax septentrionalis	1	4	0	0.5	1	2	2010	1	0	0.158317318818146	0.261978736868182	0.04610538373425	18.3962497711182	6.92708325386047	12.9479165077209	1116.04498291016	0.274237168888229	-77.041	39.193
Ephemeroptera	Serratella serrata	1	1	0.001626642536176	0.5	15	6	2010	2	0	0.245353811707682	0.410004307883984	0.328550932568149	17.3216667175293	6.18833351135254	11.3575000762939	1183.72998046875	0.457885081953694	-75.7819	39.8358
Ephemeroptera	Serratella serrata	1	2	0.001621073961499	0.5	15	6	2010	1	0.04919619703551	0.029235442143295	0.077947383974782	0.066035027275337	17.852499961853	4.39958333969116	10.8816666603088	1297.61999511719	1.39824531413209	-83.07613333	35.6459
Ephemeroptera	Serratella serrata	1	3	0	0.5	1	2	2010	1	0	0.000370100709517	0.009335972385739	0.026044647967945	10.6295833587646	-0.916666626930237	6.90208315849304	1062.52996826172	0.002532300921059	-74.323	43.783
Ephemeroptera	Attenella attenuata	1	1	0	0.5	1	2	2013	2	0	0.027800296009719	0.089860496837903	0.057846506300115	20.3775005340576	7.78416681289673	13.4808330535889	1721.40002441406	1.35028079626359	-83.1687	34.9192
Ephemeroptera	Attenella attenuata	1	2	0	0.5	1	2	2010	1	0	0.410110283557063	0.296538498933644	0.071878579610538	18.877082824707	7.48791646957397	12.1308336257935	1105.34497070312	0.857982679344978	-75.682	39.124
Ephemeroptera	Serratella serratoides	1	1	0	0.5	1	2	2013	2	0	0.027800296009719	0.089860496837903	0.057846506300115	20.3775005340576	7.78416681289673	13.4808330535889	1721.40002441406	1.35028079626359	-83.1687	34.9192
Ephemeroptera	Serratella serratoides	1	2	0	0.5	1	2	2010	1	0	0.000370100709517	0.009335972385739	0.026044647967945	10.6295833587646	-0.916666626930237	6.90208315849304	1062.52996826172	0.002532300921059	-74.323	43.783
Ephemeroptera	Hexagenia bilineata	1	1	0	0.5	1	2	2013	2	0	0.069234547228627	0.219920312039008	0.058941344778255	23.2574996948242	10.8299999237061	17.781665802002	1034.5400390625	0.053715872582182	-96.8	33.881
Ephemeroptera	Hexagenia bilineata	1	2	0.002026342451874	0.5	6	4	2010	1	0	0.10338496792646	0.125496316990234	0.05702005730659	22.1933326721191	9.85750007629395	16.0108337402344	1135.01000976562	0.017485988286034	-95.67	35.495
Ephemeroptera	Hexagenia bilineata	1	3	0	0.5	1	2	2010	1	0	0.553141555249005	0.363092235554507	0.016642754662841	16.4095830917358	5.86708331108093	11.3150000572205	962.174987792969	0.157312372506604	-91.0818	40.7381
Ephemeroptera	Hexagenia bilineata	1	4	0	0.5	1	2	2010	1	0	0.64048637466737	0.438760335762816	0.524899828277046	16.5408334732056	5.09458351135254	11.559166431427	939.950012207031	0.176948582547316	-89.4136	41.0248
Ephemeroptera	Baetis bicaudatus	1	1	0.005098883897874	0.45	190	20	2009	9	0	0.051135499153492	0.031292114886039	0.000572246065808	5.47416687011719	-7.02166652679443	6.91750001907349	997.830017089844	0.303362941310012	-105.784	40.426
Ephemeroptera	Baetis bicaudatus	1	2	0.00167329805337	0.5	190	20	2007.5	12	0	0.051135499153492	0.031292114886039	0	8.35375022888184	-4.65958333015442	9.3033332824707	642.954986572266	0.303362941310012	-105.562	40.549
Ephemeroptera	Baetis bicaudatus	1	3	0.000699189344299	0.3	190	20	2009	9	0	0.093863646135855	0.086326042353359	0	5.59270834922791	-6.80645823478699	7.56166660785675	1061.8800201416	0.20899829085561	-105.603	40.071
Ephemeroptera	Baetis bicaudatus	1	4	0.00447327612156	0.5	153	18	2008	7	0	0.051135499153492	0.031292114886039	0	6.55999994277954	-6.28083324432373	7.85666656494141	737.549987792969	0.303362941310012	-105.708	40.623
Ephemeroptera	Baetis bicaudatus	1	5	0.001741131263521	0.4	190	20	2008.5	6	0	0.051135499153492	0.031292114886039	0	10.7133331298828	-2.46958339214325	11.0529165267944	611.709991455078	0.303362941310012	-105.611	40.337
Ephemeroptera	Baetis bicaudatus	1	6	0.00252090750077	0.4	190	20	2008.5	9	0	0.051135499153492	0.031292114886039	0.027769825365016	10.102499961853	-3.36916661262512	10.2833337783813	527.22998046875	0.303362941310012	-105.674	40.928
Ephemeroptera	Baetis bicaudatus	1	7	0.002528310522819	0.409090909090909	231	22	2006.5	8	0	0.093863646135855	0.086326042353359	0.065921467469189	12.3866662979126	-0.944999992847443	12.1616668701172	545.150024414062	0.20899829085561	-105.466	40.155
Ephemeroptera	Baetis bicaudatus	1	8	0.002622133484755	0.444444444444444	153	18	2008.5	8	0	0.051135499153492	0.031292114886039	0	11.7029166221619	-1.92083336412907	11.7364583015442	532.929992675781	0.303362941310012	-105.445	40.48
Ephemeroptera	Baetis bicaudatus	1	9	0.003234953529241	0.4	190	20	2008.5	7	0	0.093863646135855	0.086326042353359	0	9.42708301544189	-3.15958333015442	9.92875003814697	721.919982910156	0.20899829085561	-105.528	40.173
Ephemeroptera	Baetis bicaudatus	1	10	0.00307942676975	0.5	190	20	2007.5	10	0	0.051135499153492	0.031292114886039	0	10.5416669845581	-2.50416684150696	10.8858337402344	580.539978027344	0.303362941310012	-105.549	40.406
Ephemeroptera	Baetis bicaudatus	1	11	0.001867268545302	0.277777777777778	153	18	2009	7	0	0.093863646135855	0.086326042353359	0	8.74958324432373	-3.8162499666214	9.68000030517578	800.890014648438	0.20899829085561	-105.57	39.996
Ephemeroptera	Baetis bicaudatus	1	12	0.001073036863753	0.45	190	20	2008	8	0	0.051135499153492	0.031292114886039	0	6.82666683197021	-5.6579167842865	7.9595832824707	1002.75003051758	0.303362941310012	-105.663	40.31
Ephemeroptera	Baetis bicaudatus	1	13	0.004554319872398	0.45	190	20	2007	9	0	0.051135499153492	0.031292114886039	0.045272206303725	7.42916655540466	-5.1637499332428	8.42333316802979	862.919982910156	0.303362941310012	-105.66	40.393
Ephemeroptera	Baetis bicaudatus	1	14	0.002369197549286	0.25	190	20	2009	10	0	0.093863646135855	0.086326042353359	0	5.29472223917643	-7.11194435755412	7.39749987920125	1080.99334716797	0.20899829085561	-105.615	40.071
Ephemeroptera	Baetis bicaudatus	1	15	0.001313646136533	0.5	28	8	2007.5	6	0	0.051135499153492	0.031292114886039	0	7.15979158878326	-6.01270818710327	8.31520819664001	836.379989624023	0.303362941310012	-105.771	40.518
Ephemeroptera	Cinygmula mimus	1	1	0	0.5	15	6	2009	3	0	0.051135499153492	0.031292114886039	0.03012912482066	12.9091663360596	-1.16416668891907	12.2891664505005	451.75	0.303362941310012	-105.498	40.919
Ephemeroptera	Cinygmula mimus	1	2	0.005790655585596	0.375	276	24	2009	2	0	0.051135499153492	0.031292114886039	0	13.9838889439901	0.096388841668765	13.4286111195882	496.61333211263	0.303362941310012	-105.348	40.571
Ephemeroptera	Cinygmula mimus	1	3	0.000830574178838	0.5	15	6	2010	2	0	0.093863646135855	0.086326042353359	0.027275337352857	13.210000038147	-0.25833323597908	12.4425001144409	543.080017089844	0.20899829085561	-105.419	40.037
Ephemeroptera	Cinygmula mimus	1	4	0.002922850688995	0.5	120	16	2009	2	0	0.093863646135855	0.086326042353359	0.065921467469189	12.3866662979126	-0.944999992847443	12.1616668701172	545.150024414062	0.20899829085561	-105.466	40.155
Ephemeroptera	Cinygmula mimus	1	5	0	0.5	15	6	2009.5	2	0	0.051135499153492	0.031292114886039	0	11.7029166221619	-1.92083336412907	11.7364583015442	532.929992675781	0.303362941310012	-105.445	40.48
Ephemeroptera	Cinygmula mimus	1	6	0	0.5	1	2	2010	1	0	0.093863646135855	0.086326042353359	0.008892713711991	10.0616664886475	-2.28458333015442	10.3949999809265	705.040008544922	0.20899829085561	-105.532	40.117
Ephemeroptera	Cinygmula mimus	1	7	0	0.5	1	2	2009	1	0	0.051135499153492	0.031292114886039	0.022636103151862	13.8170833587646	-1.03791669011116	13.4004168510437	415.625	0.303362941310012	-105.441	40.7
Ephemeroptera	Cinygmula mimus	1	8	0.006079027355623	0.5	6	4	2009	1	0	0.051135499153492	0.031292114886039	0.03323782234957	14.2650003433228	0.23083321750164	13.6391668319702	499.059997558594	0.303362941310012	-105.327	40.575
Ephemeroptera	Drunella grandis	1	1	0.003889973650916	0.4	190	20	2009	3	0	0.051135499153492	0.031292114886039	0	11.7162499427795	-2.03500008583069	11.7204165458679	495.014984130859	0.303362941310012	-105.527	40.625
Ephemeroptera	Drunella grandis	1	2	0.00131679456901	0.45	190	20	2009	2	0	0.051135499153492	0.031292114886039	0.027769825365016	10.102499961853	-3.36916661262512	10.2833337783813	527.22998046875	0.303362941310012	-105.674	40.928
Ephemeroptera	Drunella grandis	1	3	0.003395147963106	0.5	276	24	2009	2	0	0.051135499153492	0.031292114886039	0.022636103151862	13.8170833587646	-1.03791669011116	13.4004168510437	415.625	0.303362941310012	-105.441	40.7
Ephemeroptera	Drunella grandis	1	4	0.003419983114667	0.5	190	20	2009	2	0	0.051135499153492	0.031292114886039	0	13.9838889439901	0.096388841668765	13.4286111195882	496.61333211263	0.303362941310012	-105.348	40.571
Ephemeroptera	Drunella grandis	1	5	0	0.5	6	4	2009	1	0	0.093863646135855	0.086326042353359	0.008892713711991	10.0616664886475	-2.28458333015442	10.3949999809265	705.040008544922	0.20899829085561	-105.532	40.117
Ephemeroptera	Drunella grandis	1	6	0	0.5	1	2	2009.5	2	0	0.093863646135855	0.086326042353359	0.180200860832138	18.1587505340576	2.20916676521301	17.2045841217041	447.65998840332	0.20899829085561	-105.216	39.986
Ephemeroptera	Drunella grandis	1	7	0.005065856129686	0.5	6	4	2009.5	2	0	0.002320684299939	0.005015098153578	0.045050215208034	12.8949999809265	-2.69083333015442	12.1470832824707	666.394989013672	0.104405220139936	-105.66	35.8055
Ephemeroptera	Epeorus deceptivus	1	1	0.001483888025753	0.45	190	20	2009	3	0	0.093863646135855	0.086326042353359	0	5.29472223917643	-7.11194435755412	7.39749987920125	1080.99334716797	0.20899829085561	-105.615	40.071
Ephemeroptera	Epeorus deceptivus	1	2	0.00081053698075	0.333333333333333	15	6	2010	2	0	0.093863646135855	0.086326042353359	0	5.59270834922791	-6.80645823478699	7.56166660785675	1061.8800201416	0.20899829085561	-105.603	40.071
Ephemeroptera	Epeorus deceptivus	1	3	0.002538025411997	0.35	190	20	2009	2	0	0.051135499153492	0.031292114886039	0	5.12624979019165	-7.56583333015442	6.95583319664001	1033.63000488281	0.303362941310012	-105.659	40.517
Ephemeroptera	Epeorus deceptivus	1	4	0.004141616669732	0.4	190	20	2009	2	0	0.051135499153492	0.031292114886039	0	7.15979158878326	-6.01270818710327	8.31520819664001	836.379989624023	0.303362941310012	-105.771	40.518
Ephemeroptera	Epeorus deceptivus	1	5	0.005673758865248	0.5	15	6	2009	2	0	0.051135499153492	0.031292114886039	0	6.55999994277954	-6.28083324432373	7.85666656494141	737.549987792969	0.303362941310012	-105.708	40.623
Ephemeroptera	Epeorus deceptivus	1	6	0.003242147922999	0.4	45	10	2010	2	0	0.051135499153492	0.031292114886039	0.000572246065808	5.47416687011719	-7.02166652679443	6.91750001907349	997.830017089844	0.303362941310012	-105.784	40.426
Ephemeroptera	Epeorus deceptivus	1	7	0.001280540104457	0.35	190	20	2009.5	2	0	0.093863646135855	0.086326042353359	0	8.74958324432373	-3.8162499666214	9.68000030517578	800.890014648438	0.20899829085561	-105.57	39.996
Ephemeroptera	Epeorus deceptivus	1	8	0.001302648719062	0.375	28	8	2009	2	0	0.051135499153492	0.031292114886039	0.045272206303725	7.42916655540466	-5.1637499332428	8.42333316802979	862.919982910156	0.303362941310012	-105.66	40.393
Ephemeroptera	Epeorus deceptivus	1	9	0	0.5	1	2	2009.5	2	0	0.093863646135855	0.086326042353359	0	9.42708301544189	-3.15958333015442	9.92875003814697	721.919982910156	0.20899829085561	-105.528	40.173
Ephemeroptera	Epeorus deceptivus	1	10	0	0.5	1	2	2009.5	2	0	0.051135499153492	0.031292114886039	0	8.35375022888184	-4.65958333015442	9.3033332824707	642.954986572266	0.303362941310012	-105.562	40.549
Ephemeroptera	Drunella doddsii	1	1	0.00424674172697	0.5	190	20	2009	3	0	0.051135499153492	0.031292114886039	0	10.7133331298828	-2.46958339214325	11.0529165267944	611.709991455078	0.303362941310012	-105.611	40.337
Ephemeroptera	Drunella doddsii	1	2	0	0.5	15	6	2009	2	0	0.093863646135855	0.086326042353359	0.008892713711991	10.0616664886475	-2.28458333015442	10.3949999809265	705.040008544922	0.20899829085561	-105.532	40.117
Ephemeroptera	Drunella doddsii	1	3	0.002273513681701	0.45	190	20	2009	2	0	0.093863646135855	0.086326042353359	0	8.74958324432373	-3.8162499666214	9.68000030517578	800.890014648438	0.20899829085561	-105.57	39.996
Ephemeroptera	Drunella doddsii	1	4	0.002457583032411	0.5	120	16	2009	2	0	0.093863646135855	0.086326042353359	0	9.42708301544189	-3.15958333015442	9.92875003814697	721.919982910156	0.20899829085561	-105.528	40.173
Ephemeroptera	Drunella doddsii	1	5	0.00218208787375	0.5	28	8	2009.5	2	0	0.051135499153492	0.031292114886039	0	11.7162499427795	-2.03500008583069	11.7204165458679	495.014984130859	0.303362941310012	-105.527	40.625
Ephemeroptera	Drunella doddsii	1	6	0	0.5	15	6	2009	2	0	0.051135499153492	0.031292114886039	0	10.5416669845581	-2.50416684150696	10.8858337402344	580.539978027344	0.303362941310012	-105.549	40.406
Ephemeroptera	Ameletus doddsianus	1	1	0.000469718503776	0.388888888888889	153	18	2010	3	0	0.051135499153492	0.031292114886039	0	11.7029166221619	-1.92083336412907	11.7364583015442	532.929992675781	0.303362941310012	-105.445	40.48
Ephemeroptera	Ameletus doddsianus	1	2	0.002613400704988	0.5	28	8	2009.5	2	0	0.051135499153492	0.031292114886039	0	10.5416669845581	-2.50416684150696	10.8858337402344	580.539978027344	0.303362941310012	-105.549	40.406
Ephemeroptera	Ameletus doddsianus	1	3	0.000159049954526	0.388888888888889	153	18	2010	2	0	0.051135499153492	0.031292114886039	0.027769825365016	10.102499961853	-3.36916661262512	10.2833337783813	527.22998046875	0.303362941310012	-105.674	40.928
Ephemeroptera	Ameletus doddsianus	1	4	0	0.5	1	2	2009.5	2	0	0.093863646135855	0.086326042353359	0	5.59270834922791	-6.80645823478699	7.56166660785675	1061.8800201416	0.20899829085561	-105.603	40.071
Ephemeroptera	Neoleptophlebia heteronea	1	1	0.004533810653102	0.388888888888889	153	18	2009	3	0	0.051135499153492	0.031292114886039	0.022636103151862	13.8170833587646	-1.03791669011116	13.4004168510437	415.625	0.303362941310012	-105.441	40.7
Ephemeroptera	Neoleptophlebia heteronea	1	2	0.005781689928489	0.375	120	16	2009.5	2	0	0.093863646135855	0.086326042353359	0	9.42708301544189	-3.15958333015442	9.92875003814697	721.919982910156	0.20899829085561	-105.528	40.173
Ephemeroptera	Neoleptophlebia heteronea	1	3	0.003048540446695	0.25	190	20	2010	2	0	0.051135499153492	0.031292114886039	0	10.5416669845581	-2.50416684150696	10.8858337402344	580.539978027344	0.303362941310012	-105.549	40.406
Ephemeroptera	Neoleptophlebia heteronea	1	4	0.001165364179726	0.35	190	20	2009	2	0	0.093863646135855	0.086326042353359	0.008892713711991	10.0616664886475	-2.28458333015442	10.3949999809265	705.040008544922	0.20899829085561	-105.532	40.117
Ephemeroptera	Neoleptophlebia heteronea	1	5	0.01094045724053	0.45	190	20	2010	2	0	0.093863646135855	0.086326042353359	0.065921467469189	12.3866662979126	-0.944999992847443	12.1616668701172	545.150024414062	0.20899829085561	-105.466	40.155
Ephemeroptera	Neoleptophlebia heteronea	1	6	0.004574194927203	0.5	66	12	2009	2	0	0.051135499153492	0.031292114886039	0	6.55999994277954	-6.28083324432373	7.85666656494141	737.549987792969	0.303362941310012	-105.708	40.623
Ephemeroptera	Neoleptophlebia heteronea	1	7	0.005265929436546	0.5	6	4	2009	2	0	0.093863646135855	0.086326042353359	0	8.74958324432373	-3.8162499666214	9.68000030517578	800.890014648438	0.20899829085561	-105.57	39.996
Ephemeroptera	Neoleptophlebia heteronea	1	8	0	0.5	1	2	2009.5	2	0	0.051135499153492	0.031292114886039	0	13.9838889439901	0.096388841668765	13.4286111195882	496.61333211263	0.303362941310012	-105.348	40.571
Ephemeroptera	Baetis flavistriga	1	1	0.001740055748769	0.35	190	20	2010	3	0	0.082233200030518	0.071346007585226	0.140275387263339	17.9799995422363	1.74666666984558	16.8899993896484	397.220001220703	0.234687570503167	-105.159	40.258
Ephemeroptera	Baetis flavistriga	1	2	0.000666224598714	0.5	28	8	2009.5	2	0	0.051135499153492	0.031292114886039	0.041355542791499	16.8333330154419	1.48666667938232	15.800416469574	434.100006103516	0.303362941310012	-105.227	40.375
Ephemeroptera	Baetis flavistriga	1	3	0.002026342451874	0.5	6	4	2009.5	2	0	0.096681309870253	0.17592833532887	0.054790590935169	19.8983335494995	6.74208331108093	13.0604166984558	1456.90502929688	0.159979714869586	-83.6937	35.6706
Ephemeroptera	Baetis flavistriga	1	4	0.004052684903749	0.5	6	4	2009.5	2	0	0.006059523242835	0.040658165178946	0.037407195888064	20.1316661834717	6.69166660308838	13.5816669464111	1440	0.781262751808393	-83.8784	35.467
Ephemeroptera	Baetis flavistriga	1	5	0	0.5	1	2	2010	1	0	0.052929366573266	0.255057252477743	0.046951044947037	15.1789584159851	3.19854164123535	10.7668752670288	1076.4674987793	187.173536529362	-73.972	42.184
Ephemeroptera	Rhithrogena robusta	1	1	0.005650692597587	0.5	153	18	2009	3	0	0.093863646135855	0.086326042353359	0	9.42708301544189	-3.15958333015442	9.92875003814697	721.919982910156	0.20899829085561	-105.528	40.173
Ephemeroptera	Rhithrogena robusta	1	2	0.001223625981718	0.5	45	10	2009	2	0	0.051135499153492	0.031292114886039	0.045272206303725	7.42916655540466	-5.1637499332428	8.42333316802979	862.919982910156	0.303362941310012	-105.66	40.393
Ephemeroptera	Rhithrogena robusta	1	3	0.004058364156535	0.388888888888889	153	18	2009	2	0	0.051135499153492	0.031292114886039	0	8.35375022888184	-4.65958333015442	9.3033332824707	642.954986572266	0.303362941310012	-105.562	40.549
Ephemeroptera	Rhithrogena robusta	1	4	0.004591100933203	0.409090909090909	231	22	2009	2	0	0.051135499153492	0.031292114886039	0	6.55999994277954	-6.28083324432373	7.85666656494141	737.549987792969	0.303362941310012	-105.708	40.623
Ephemeroptera	Rhithrogena robusta	1	5	0.007410831708276	0.5	66	12	2009	2	0	0.051135499153492	0.031292114886039	0.000572246065808	5.47416687011719	-7.02166652679443	6.91750001907349	997.830017089844	0.303362941310012	-105.784	40.426
Ephemeroptera	Rhithrogena robusta	1	6	0.006872852233677	0.5	6	4	2009.5	2	0	0.051135499153492	0.031292114886039	0	7.15979158878326	-6.01270818710327	8.31520819664001	836.379989624023	0.303362941310012	-105.771	40.518
Ephemeroptera	Rhithrogena robusta	1	7	0.00339558573854	0.5	6	4	2009	2	0	0.093863646135855	0.086326042353359	0	8.74958324432373	-3.8162499666214	9.68000030517578	800.890014648438	0.20899829085561	-105.57	39.996
Ephemeroptera	Ameletus celer	1	1	0.000669554812342	0.214285714285714	91	14	2009	3	0	0.051135499153492	0.031292114886039	0	8.35375022888184	-4.65958333015442	9.3033332824707	642.954986572266	0.303362941310012	-105.562	40.549
Ephemeroptera	Ameletus celer	1	2	0.001538539564335	0.333333333333333	153	18	2009	2	0	0.051135499153492	0.031292114886039	0	6.55999994277954	-6.28083324432373	7.85666656494141	737.549987792969	0.303362941310012	-105.708	40.623
Ephemeroptera	Ameletus celer	1	3	0.002238744307161	0.222222222222222	153	18	2009	2	0	0.093863646135855	0.086326042353359	0	5.29472223917643	-7.11194435755412	7.39749987920125	1080.99334716797	0.20899829085561	-105.615	40.071
Ephemeroptera	Ameletus celer	1	4	0	0.166666666666667	66	12	2009	2	0	0.093863646135855	0.086326042353359	0	5.59270834922791	-6.80645823478699	7.56166660785675	1061.8800201416	0.20899829085561	-105.603	40.071
Ephemeroptera	Ameletus celer	1	5	0	0.3	190	20	2009	2	0	0.051135499153492	0.031292114886039	0	6.82666683197021	-5.6579167842865	7.9595832824707	1002.75003051758	0.303362941310012	-105.663	40.31
Ephemeroptera	Ameletus celer	1	6	0	0.25	28	8	2009	2	0	0.093863646135855	0.086326042353359	0	8.74958324432373	-3.8162499666214	9.68000030517578	800.890014648438	0.20899829085561	-105.57	39.996
Ephemeroptera	Ameletus celer	1	7	0.001085776330076	0.5	6	4	2010	2	0	0.051135499153492	0.031292114886039	0.000572246065808	5.47416687011719	-7.02166652679443	6.91750001907349	997.830017089844	0.303362941310012	-105.784	40.426
Ephemeroptera	Ephemerella tibialis	1	1	0.000291197757557	0.25	190	20	2009	3	0	0.093863646135855	0.086326042353359	0.008892713711991	10.0616664886475	-2.28458333015442	10.3949999809265	705.040008544922	0.20899829085561	-105.532	40.117
Ephemeroptera	Ephemerella tibialis	1	2	0	0.4	435	30	2009	2	0	0.051135499153492	0.031292114886039	0.023189235614085	13.8170833587646	-1.03791669011116	13.4004168510437	415.625	0.303362941310012	-105.441	40.69973333
Ephemeroptera	Ephemerella tibialis	1	3	0	0.5	6	4	2009.5	2	0	0.051135499153492	0.031292114886039	0	11.7162499427795	-2.03500008583069	11.7204165458679	495.014984130859	0.303362941310012	-105.527	40.625
Ephemeroptera	Ephemerella tibialis	1	4	0.000467887798726	0.333333333333333	66	12	2009	2	0	0.093863646135855	0.086326042353359	0.065921467469189	12.3866662979126	-0.944999992847443	12.1616668701172	545.150024414062	0.20899829085561	-105.466	40.155
Ephemeroptera	Ephemerella tibialis	1	5	0	0.5	6	4	2010	2	0	0.051135499153492	0.031292114886039	0	10.5416669845581	-2.50416684150696	10.8858337402344	580.539978027344	0.303362941310012	-105.549	40.406
Ephemeroptera	Ephemerella tibialis	1	6	0	0.375	28	8	2009	2	0	0.051135499153492	0.031292114886039	0	10.7133331298828	-2.46958339214325	11.0529165267944	611.709991455078	0.303362941310012	-105.611	40.337
Ephemeroptera	Ephemerella tibialis	1	7	0	0.5	1	2	2009	1	0	0.00868323133183	0.009395428032266	0.121637092157985	14.5766668319702	4.89750003814697	9.58666706085205	1803.78002929688	0.965268837740182	-121.705	47.4532
Ephemeroptera	Epeorus albertae	1	1	0.001242215014911	0.454545454545455	231	22	2010	3	0	0.051135499153492	0.031292114886039	0.022636103151862	13.8170833587646	-1.03791669011116	13.4004168510437	415.625	0.303362941310012	-105.441	40.7
Ephemeroptera	Epeorus albertae	1	2	0.001027221366204	0.5	6	4	2010	2	0	0.051135499153492	0.031292114886039	0.03012912482066	12.9091663360596	-1.16416668891907	12.2891664505005	451.75	0.303362941310012	-105.498	40.919
Ephemeroptera	Epeorus albertae	1	3	0	0.25	6	4	2009.5	2	0	0.051135499153492	0.031292114886039	0.03323782234957	14.2650003433228	0.23083321750164	13.6391668319702	499.059997558594	0.303362941310012	-105.327	40.575
Ephemeroptera	Tricorythodes explicatus	1	1	0.000478618737806	0.25	66	12	2010	2	0	0.082233200030518	0.071346007585226	0.140275387263339	17.9799995422363	1.74666666984558	16.8899993896484	397.220001220703	0.234687570503167	-105.159	40.258
Ephemeroptera	Tricorythodes explicatus	1	2	0	0.5	1	2	2010	1	0	0.000477228361715	0.001518062801096	0.050186406653284	19.8972916603088	3.39937496185303	18.9535417556763	414.68000793457	0.251769486501107	-105.439	33.526
Ephemeroptera	Acentrella insignificans	1	1	0.000379368128124	0.416666666666667	66	12	2010	2	0	0.082233200030518	0.071346007585226	0.140275387263339	17.9799995422363	1.74666666984558	16.8899993896484	397.220001220703	0.234687570503167	-105.159	40.258
Ephemeroptera	Acentrella insignificans	1	2	0.001013171225937	0.5	6	4	2010	1	0	0.001039957928645	0.000987313764835	0.149685174585003	25.984167098999	7.95583343505859	30.4416675567627	325.329986572266	0.854918067709743	-112.004	34.75
Ephemeroptera	Ameletus pritchardi	1	1	0	0.5	1	2	2013	2	0	0.051135499153492	0.031292114886039	0	7.15979158878326	-6.01270818710327	8.31520819664001	836.379989624023	0.303362941310012	-105.771	40.518
Ephemeroptera	Baetis notos	1	1	0	0.166666666666667	15	6	2010	2	0	0.082233200030518	0.071346007585226	0.140275387263339	17.9799995422363	1.74666666984558	16.8899993896484	397.220001220703	0.234687570503167	-105.159	40.258
Ephemeroptera	Baetis notos	1	2	0.010081053698075	0.5	120	16	2010	1	0	0.001039957928645	0.000987313764835	0.149685174585003	25.984167098999	7.95583343505859	30.4416675567627	325.329986572266	0.854918067709743	-112.004	34.75
Ephemeroptera	Neoleptophlebia memorialis	1	1	0	0.5	1	2	2013	2	0	0.051135499153492	0.031292114886039	0.022636103151862	13.8170833587646	-1.03791669011116	13.4004168510437	415.625	0.303362941310012	-105.441	40.7
Ephemeroptera	Caenis hilaris	1	1	0.013171225937183	0.5	6	4	2010	2	0	0.145044584998069	0.188825941268802	0.040629470672389	18.3179168701172	6.31583333015442	12.4749999046326	1200.67999267578	0.13273949963912	-86.854	38.624
Ephemeroptera	Baetis phoebus	1	1	0	0.166666666666667	15	6	2010	3	0	0.082233200030518	0.071346007585226	0.140275387263339	17.9799995422363	1.74666666984558	16.8899993896484	397.220001220703	0.234687570503167	-105.159	40.258
Ephemeroptera	Baetis phoebus	1	2	0.002431610942249	0.125	120	16	2010	2	0	0.052929366573266	0.255057252477743	0.108913728862138	14.891666730245	2.77277779579163	10.5422223409017	1091.67997233073	187.173536529362	-73.987	42.222
Ephemeroptera	Baetis phoebus	1	3	0	0.5	1	2	2010	1	0	0.052929366573266	0.255057252477743	0.064091559370529	14.1333332061768	1.64583325386047	10.1525001525879	1205.55004882812	187.173536529362	-74.04	42.257
Ephemeroptera	Baetis phoebus	1	4	0	0.5	1	2	2010	1	0	0.004277733311802	0.076563926067821	0.040927303949628	12.5331249237061	0.858333349227905	8.78041672706604	1116.20751953125	0.223604957716272	-73.773	43.638
Ephemeroptera	Baetis phoebus	1	5	0	0.5	1	2	2009.5	2	0	0.052929366573266	0.255057252477743	0.071367153912296	12.5920829772949	-0.043333335779607	9.13625001907349	1272.48999023438	187.173536529362	-74.197	42.256
Ephemeroptera	Baetis phoebus	1	6	0	0.5	1	2	2009.5	2	0	0.648123516130972	0.443950390467873	0.025824964131994	16.4341678619385	5.32083320617676	11.2583332061768	943.510009765625	0.194535377427605	-89.585	40.592
Ephemeroptera	Baetis phoebus	1	7	0	0.5	1	2	2009.5	2	0	0.052929366573266	0.255057252477743	0.046951044947037	15.1789584159851	3.19854164123535	10.7668752670288	1076.4674987793	187.173536529362	-73.972	42.184
